Id1,Name1,Id2,Name2,IdSong,NameSong,SongLengthMS
13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,0T5OJgMVjKIX3b3W3ekqOl,Rocko,18UFO6GUS7jVJRlz3eRUAV,In My Business (feat. Rocko),292986
6f4XkbvYlXMH0QgVRzW0sM,Waka Flocka Flame,0T5OJgMVjKIX3b3W3ekqOl,Rocko,18UFO6GUS7jVJRlz3eRUAV,In My Business (feat. Rocko),292986
13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,6f4XkbvYlXMH0QgVRzW0sM,Waka Flocka Flame,0loMWLgOMAdArk9O4acCsS,Young N*****,204640
13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,6f4XkbvYlXMH0QgVRzW0sM,Waka Flocka Flame,7sbPcvBpGNChcOnRbbvUiJ,Suicide Homicide (feat. Wooh da Kid),224426
13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,3RYoN2Xx4WF2DcHXYYm6zn,Wooh Da Kid,7sbPcvBpGNChcOnRbbvUiJ,Suicide Homicide (feat. Wooh da Kid),224426
6f4XkbvYlXMH0QgVRzW0sM,Waka Flocka Flame,3RYoN2Xx4WF2DcHXYYm6zn,Wooh Da Kid,7sbPcvBpGNChcOnRbbvUiJ,Suicide Homicide (feat. Wooh da Kid),224426
13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,6f4XkbvYlXMH0QgVRzW0sM,Waka Flocka Flame,3eVFIhbVdQQxSesv5end2Y,I Don't See U (feat. Ice Burgandy),274506
13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,729xe8gl4p2gvjyvu9ZI9F,Ice Burgandy,3eVFIhbVdQQxSesv5end2Y,I Don't See U (feat. Ice Burgandy),274506
6f4XkbvYlXMH0QgVRzW0sM,Waka Flocka Flame,729xe8gl4p2gvjyvu9ZI9F,Ice Burgandy,3eVFIhbVdQQxSesv5end2Y,I Don't See U (feat. Ice Burgandy),274506
13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,6f4XkbvYlXMH0QgVRzW0sM,Waka Flocka Flame,3xJ64z0pf0a7YO5Ynt4S1a,PacMan,207280
13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,6f4XkbvYlXMH0QgVRzW0sM,Waka Flocka Flame,2rAiruPtX5SHL8jfuJhZfv,Stoned,238626
13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,6f4XkbvYlXMH0QgVRzW0sM,Waka Flocka Flame,5M0iPgA23JD16F1XdqU6bn,She Be Puttin' On (feat. Slim Dunkin),262573
13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,1j9teSUrqJuPSWtXmgpbO3,Slim Dunkin,5M0iPgA23JD16F1XdqU6bn,She Be Puttin' On (feat. Slim Dunkin),262573
6f4XkbvYlXMH0QgVRzW0sM,Waka Flocka Flame,1j9teSUrqJuPSWtXmgpbO3,Slim Dunkin,5M0iPgA23JD16F1XdqU6bn,She Be Puttin' On (feat. Slim Dunkin),262573
13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,6f4XkbvYlXMH0QgVRzW0sM,Waka Flocka Flame,1xsQtQsrdJoyPj4N6ZTlGJ,So Many Things,177346
13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,6f4XkbvYlXMH0QgVRzW0sM,Waka Flocka Flame,4UYWKwILJAlHL0pz4LoRCB,Too Loyal (feat. Slim Dunkin),227933
13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,1j9teSUrqJuPSWtXmgpbO3,Slim Dunkin,4UYWKwILJAlHL0pz4LoRCB,Too Loyal (feat. Slim Dunkin),227933
6f4XkbvYlXMH0QgVRzW0sM,Waka Flocka Flame,1j9teSUrqJuPSWtXmgpbO3,Slim Dunkin,4UYWKwILJAlHL0pz4LoRCB,Too Loyal (feat. Slim Dunkin),227933
13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,6f4XkbvYlXMH0QgVRzW0sM,Waka Flocka Flame,7z7XoCYqekxiuqXjs0kW7A,What the Hell (feat. Rocko),280213
13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,0T5OJgMVjKIX3b3W3ekqOl,Rocko,7z7XoCYqekxiuqXjs0kW7A,What the Hell (feat. Rocko),280213
6f4XkbvYlXMH0QgVRzW0sM,Waka Flocka Flame,0T5OJgMVjKIX3b3W3ekqOl,Rocko,7z7XoCYqekxiuqXjs0kW7A,What the Hell (feat. Rocko),280213
4qBgvVog0wzW75IQ48mU7v,KYLE,7bXgB6jMjp9ATFy66eO08Z,Chris Brown,26rIWI1QTPClaOOI4Kbxhe,What It Is (feat. Chris Brown),144340
4qBgvVog0wzW75IQ48mU7v,KYLE,7bXgB6jMjp9ATFy66eO08Z,Chris Brown,3Ccpnsx56STwOwn4bPihH0,What It Is (feat. Chris Brown),144340
4qBgvVog0wzW75IQ48mU7v,KYLE,4fLF7NyMYLaMxUmZCSp5ex,Johnny Yukon,2P88a8aJtNJtlZBJhCCzOB,Money Now (feat. Tyga & Johnny Yukon),158612
4qBgvVog0wzW75IQ48mU7v,KYLE,5LHRHt1k9lMyONurDHEdrp,Tyga,2P88a8aJtNJtlZBJhCCzOB,Money Now (feat. Tyga & Johnny Yukon),158612
4fLF7NyMYLaMxUmZCSp5ex,Johnny Yukon,5LHRHt1k9lMyONurDHEdrp,Tyga,2P88a8aJtNJtlZBJhCCzOB,Money Now (feat. Tyga & Johnny Yukon),158612
4qBgvVog0wzW75IQ48mU7v,KYLE,4fLF7NyMYLaMxUmZCSp5ex,Johnny Yukon,3IRqJeNM2LgBHIDpZoZ7L3,Money Now (feat. Tyga & Johnny Yukon),158612
4qBgvVog0wzW75IQ48mU7v,KYLE,5LHRHt1k9lMyONurDHEdrp,Tyga,3IRqJeNM2LgBHIDpZoZ7L3,Money Now (feat. Tyga & Johnny Yukon),158612
4fLF7NyMYLaMxUmZCSp5ex,Johnny Yukon,5LHRHt1k9lMyONurDHEdrp,Tyga,3IRqJeNM2LgBHIDpZoZ7L3,Money Now (feat. Tyga & Johnny Yukon),158612
4qBgvVog0wzW75IQ48mU7v,KYLE,6icQOAFXDZKsumw3YXyusw,Lil Yachty,7knyJ70AxWILDMNul8h2Ps,Hey Julie! (feat. Lil Yachty) - Absofacto Remix,163602
4qBgvVog0wzW75IQ48mU7v,KYLE,7gAYvcQFmAruyvwGjxrSUr,Absofacto,7knyJ70AxWILDMNul8h2Ps,Hey Julie! (feat. Lil Yachty) - Absofacto Remix,163602
6icQOAFXDZKsumw3YXyusw,Lil Yachty,7gAYvcQFmAruyvwGjxrSUr,Absofacto,7knyJ70AxWILDMNul8h2Ps,Hey Julie! (feat. Lil Yachty) - Absofacto Remix,163602
6MDME20pz9RveH9rEXvrOM,Clean Bandit,4qBgvVog0wzW75IQ48mU7v,KYLE,2kJIOUhI8ZCWEhAg44STyh,Out at Night (feat. KYLE & Big Boi),234546
6MDME20pz9RveH9rEXvrOM,Clean Bandit,2ht3wxeT69CzyKFChNnNAB,Big Boi,2kJIOUhI8ZCWEhAg44STyh,Out at Night (feat. KYLE & Big Boi),234546
4qBgvVog0wzW75IQ48mU7v,KYLE,2ht3wxeT69CzyKFChNnNAB,Big Boi,2kJIOUhI8ZCWEhAg44STyh,Out at Night (feat. KYLE & Big Boi),234546
4qBgvVog0wzW75IQ48mU7v,KYLE,5SyGEPymt1G2uto47tVWvZ,MadeinTYO,6XvAtWxJwJMsXmugRQrksT,SUPERDUPERKYLE (feat. MadeinTYO),169360
4qBgvVog0wzW75IQ48mU7v,KYLE,0cGUm45nv7Z6M6qdXYQGTX,Kehlani,4g5IWycTaExrzYZFynV9vs,Playinwitme (Remix) [feat. Logic and Kehlani],217545
4qBgvVog0wzW75IQ48mU7v,KYLE,4xRYI6VqpkE3UwrDrAZL8L,Logic,4g5IWycTaExrzYZFynV9vs,Playinwitme (Remix) [feat. Logic and Kehlani],217545
0cGUm45nv7Z6M6qdXYQGTX,Kehlani,4xRYI6VqpkE3UwrDrAZL8L,Logic,4g5IWycTaExrzYZFynV9vs,Playinwitme (Remix) [feat. Logic and Kehlani],217545
4qBgvVog0wzW75IQ48mU7v,KYLE,0cGUm45nv7Z6M6qdXYQGTX,Kehlani,4msxg3el988olQfTWbu27u,Playinwitme (feat. Kehlani),191680
4qBgvVog0wzW75IQ48mU7v,KYLE,0cGUm45nv7Z6M6qdXYQGTX,Kehlani,4XrbLzQF4Z6oTQFGhfxf2f,Playinwitme (feat. Kehlani) - KREAM Remix,197557
4qBgvVog0wzW75IQ48mU7v,KYLE,0DdDnziut7wOo6cAYWVZC5,KREAM,4XrbLzQF4Z6oTQFGhfxf2f,Playinwitme (feat. Kehlani) - KREAM Remix,197557
0cGUm45nv7Z6M6qdXYQGTX,Kehlani,0DdDnziut7wOo6cAYWVZC5,KREAM,4XrbLzQF4Z6oTQFGhfxf2f,Playinwitme (feat. Kehlani) - KREAM Remix,197557
4qBgvVog0wzW75IQ48mU7v,KYLE,5SyGEPymt1G2uto47tVWvZ,MadeinTYO,2XLFuIUMIUjznzvdY9WNkN,All Mine (feat. MadeinTYO),227253
4qBgvVog0wzW75IQ48mU7v,KYLE,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,1KeL2vZOSIWgx2vsIjqXnN,Off of It (feat. Ty Dolla $ign),189514
4qBgvVog0wzW75IQ48mU7v,KYLE,360IAlyVv4PCEVjgyMZrxK,Miguel,3PfcqdwpjLepyjNwMnj4kG,Sunshine (feat. Miguel),209448
4XxgN35ZzxIrzUH9Fz8e1y,The Americanos,4qBgvVog0wzW75IQ48mU7v,KYLE,2vawKA2Bu8mnLyoniKH4Vz,Everyday (feat. DRAM & Kyle),197572
4XxgN35ZzxIrzUH9Fz8e1y,The Americanos,5M0lbkGluOPXLeFjApw8r8,Shelley FKA DRAM,2vawKA2Bu8mnLyoniKH4Vz,Everyday (feat. DRAM & Kyle),197572
4qBgvVog0wzW75IQ48mU7v,KYLE,5M0lbkGluOPXLeFjApw8r8,Shelley FKA DRAM,2vawKA2Bu8mnLyoniKH4Vz,Everyday (feat. DRAM & Kyle),197572
0q4NrXqJnc367PieejuROJ,Vice,50JJSqHUf2RQ9xsHs0KMHg,Jon Bellion,4lfLXOwkXU6nGQ0xqjDugX,Obsession (25/7) (feat. Jon Bellion & Kyle),240859
0q4NrXqJnc367PieejuROJ,Vice,4qBgvVog0wzW75IQ48mU7v,KYLE,4lfLXOwkXU6nGQ0xqjDugX,Obsession (25/7) (feat. Jon Bellion & Kyle),240859
50JJSqHUf2RQ9xsHs0KMHg,Jon Bellion,4qBgvVog0wzW75IQ48mU7v,KYLE,4lfLXOwkXU6nGQ0xqjDugX,Obsession (25/7) (feat. Jon Bellion & Kyle),240859
6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,4qBgvVog0wzW75IQ48mU7v,KYLE,3kCPV6l3F0FH1oIVK69kkK,Attention (Remix) [feat. Kyle],218388
6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,1pbHrVayIcVpHI9z97u4bK,Bingo Players,6zcrTrD7JY8gTQKeMyHafc,Attention - Bingo Players Remix,144019
6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,5nki7yRhxgM509M5ADlN1p,Oliver Heldens,6OgJ4gmyE66Gjs8xDI3eAr,Attention - Oliver Heldens Remix,202098
6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,29yIRv8gkNZbAX1J1RlfXx,Lash,52sWQ3GYSoOVBhEjSxD9Zf,Attention - Lash Remix,175300
6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,5PlfkPxwCpRRWQJBxCa0By,HUGEL,6t33J9rAvMrBXOFxgRB1ct,Attention - HUGEL Remix,276610
6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,7ksmqYjUIkT7OFvvhw7Q7s,Attention - David Guetta Remix,192000
4qBgvVog0wzW75IQ48mU7v,KYLE,46SHBwWsqBkxI7EeeBEQG7,Kodak Black,3CLd7BfvgsBwBUI8kwFLU6,iSpy (feat. Kodak Black),227778
4qBgvVog0wzW75IQ48mU7v,KYLE,46SHBwWsqBkxI7EeeBEQG7,Kodak Black,2SZUtqVIY2vqDIXensmxW0,iSpy (feat. Kodak Black),227778
1sXjt6XF2hUgabKoaksNu3,Nieman J,7ibAWtDtmEfaVhc1FJ3Vl9,Eric Bellinger,0uLbszBGtvgRRogFXvZm5G,Cheat Code Mode,211200
1sXjt6XF2hUgabKoaksNu3,Nieman J,54QA4zjZDOyaLN8bVthBjP,Joe Moses,0uLbszBGtvgRRogFXvZm5G,Cheat Code Mode,211200
1sXjt6XF2hUgabKoaksNu3,Nieman J,50co4Is1HCEo8bhOyUWKpn,Young Thug,0uLbszBGtvgRRogFXvZm5G,Cheat Code Mode,211200
7ibAWtDtmEfaVhc1FJ3Vl9,Eric Bellinger,54QA4zjZDOyaLN8bVthBjP,Joe Moses,0uLbszBGtvgRRogFXvZm5G,Cheat Code Mode,211200
7ibAWtDtmEfaVhc1FJ3Vl9,Eric Bellinger,50co4Is1HCEo8bhOyUWKpn,Young Thug,0uLbszBGtvgRRogFXvZm5G,Cheat Code Mode,211200
54QA4zjZDOyaLN8bVthBjP,Joe Moses,50co4Is1HCEo8bhOyUWKpn,Young Thug,0uLbszBGtvgRRogFXvZm5G,Cheat Code Mode,211200
1sXjt6XF2hUgabKoaksNu3,Nieman J,7ibAWtDtmEfaVhc1FJ3Vl9,Eric Bellinger,4GrFn5k2BzwkpQ8lGOWKgi,Cheat Code Mode,211200
1sXjt6XF2hUgabKoaksNu3,Nieman J,54QA4zjZDOyaLN8bVthBjP,Joe Moses,4GrFn5k2BzwkpQ8lGOWKgi,Cheat Code Mode,211200
1sXjt6XF2hUgabKoaksNu3,Nieman J,50co4Is1HCEo8bhOyUWKpn,Young Thug,4GrFn5k2BzwkpQ8lGOWKgi,Cheat Code Mode,211200
7ibAWtDtmEfaVhc1FJ3Vl9,Eric Bellinger,54QA4zjZDOyaLN8bVthBjP,Joe Moses,4GrFn5k2BzwkpQ8lGOWKgi,Cheat Code Mode,211200
7ibAWtDtmEfaVhc1FJ3Vl9,Eric Bellinger,50co4Is1HCEo8bhOyUWKpn,Young Thug,4GrFn5k2BzwkpQ8lGOWKgi,Cheat Code Mode,211200
54QA4zjZDOyaLN8bVthBjP,Joe Moses,50co4Is1HCEo8bhOyUWKpn,Young Thug,4GrFn5k2BzwkpQ8lGOWKgi,Cheat Code Mode,211200
1sXjt6XF2hUgabKoaksNu3,Nieman J,7ibAWtDtmEfaVhc1FJ3Vl9,Eric Bellinger,18SLNHHpeBORvahfqh5xqT,Blessed,166588
1sXjt6XF2hUgabKoaksNu3,Nieman J,54QA4zjZDOyaLN8bVthBjP,Joe Moses,18SLNHHpeBORvahfqh5xqT,Blessed,166588
1sXjt6XF2hUgabKoaksNu3,Nieman J,67nwj3Y5sZQLl72VNUHEYE,Wale,18SLNHHpeBORvahfqh5xqT,Blessed,166588
1sXjt6XF2hUgabKoaksNu3,Nieman J,6kQWPGBItT0oMCHZy3M9DN,RJMrLA,18SLNHHpeBORvahfqh5xqT,Blessed,166588
7ibAWtDtmEfaVhc1FJ3Vl9,Eric Bellinger,54QA4zjZDOyaLN8bVthBjP,Joe Moses,18SLNHHpeBORvahfqh5xqT,Blessed,166588
7ibAWtDtmEfaVhc1FJ3Vl9,Eric Bellinger,67nwj3Y5sZQLl72VNUHEYE,Wale,18SLNHHpeBORvahfqh5xqT,Blessed,166588
7ibAWtDtmEfaVhc1FJ3Vl9,Eric Bellinger,6kQWPGBItT0oMCHZy3M9DN,RJMrLA,18SLNHHpeBORvahfqh5xqT,Blessed,166588
54QA4zjZDOyaLN8bVthBjP,Joe Moses,67nwj3Y5sZQLl72VNUHEYE,Wale,18SLNHHpeBORvahfqh5xqT,Blessed,166588
54QA4zjZDOyaLN8bVthBjP,Joe Moses,6kQWPGBItT0oMCHZy3M9DN,RJMrLA,18SLNHHpeBORvahfqh5xqT,Blessed,166588
67nwj3Y5sZQLl72VNUHEYE,Wale,6kQWPGBItT0oMCHZy3M9DN,RJMrLA,18SLNHHpeBORvahfqh5xqT,Blessed,166588
1sXjt6XF2hUgabKoaksNu3,Nieman J,7ibAWtDtmEfaVhc1FJ3Vl9,Eric Bellinger,4SrsvMDSkeza1D8WjLZ5lU,Blessed,166588
1sXjt6XF2hUgabKoaksNu3,Nieman J,54QA4zjZDOyaLN8bVthBjP,Joe Moses,4SrsvMDSkeza1D8WjLZ5lU,Blessed,166588
1sXjt6XF2hUgabKoaksNu3,Nieman J,67nwj3Y5sZQLl72VNUHEYE,Wale,4SrsvMDSkeza1D8WjLZ5lU,Blessed,166588
1sXjt6XF2hUgabKoaksNu3,Nieman J,6kQWPGBItT0oMCHZy3M9DN,RJMrLA,4SrsvMDSkeza1D8WjLZ5lU,Blessed,166588
7ibAWtDtmEfaVhc1FJ3Vl9,Eric Bellinger,54QA4zjZDOyaLN8bVthBjP,Joe Moses,4SrsvMDSkeza1D8WjLZ5lU,Blessed,166588
7ibAWtDtmEfaVhc1FJ3Vl9,Eric Bellinger,67nwj3Y5sZQLl72VNUHEYE,Wale,4SrsvMDSkeza1D8WjLZ5lU,Blessed,166588
7ibAWtDtmEfaVhc1FJ3Vl9,Eric Bellinger,6kQWPGBItT0oMCHZy3M9DN,RJMrLA,4SrsvMDSkeza1D8WjLZ5lU,Blessed,166588
54QA4zjZDOyaLN8bVthBjP,Joe Moses,67nwj3Y5sZQLl72VNUHEYE,Wale,4SrsvMDSkeza1D8WjLZ5lU,Blessed,166588
54QA4zjZDOyaLN8bVthBjP,Joe Moses,6kQWPGBItT0oMCHZy3M9DN,RJMrLA,4SrsvMDSkeza1D8WjLZ5lU,Blessed,166588
67nwj3Y5sZQLl72VNUHEYE,Wale,6kQWPGBItT0oMCHZy3M9DN,RJMrLA,4SrsvMDSkeza1D8WjLZ5lU,Blessed,166588
5O47F3DWbSXMT1MN7wainJ,DJ Mo Money,4Maf38TSoYT83qXqsO20JI,AD,7AJIKrkZITAreE4YWmviTn,LA Sh*t,148169
5O47F3DWbSXMT1MN7wainJ,DJ Mo Money,54QA4zjZDOyaLN8bVthBjP,Joe Moses,7AJIKrkZITAreE4YWmviTn,LA Sh*t,148169
4Maf38TSoYT83qXqsO20JI,AD,54QA4zjZDOyaLN8bVthBjP,Joe Moses,7AJIKrkZITAreE4YWmviTn,LA Sh*t,148169
54QA4zjZDOyaLN8bVthBjP,Joe Moses,6kQWPGBItT0oMCHZy3M9DN,RJMrLA,2iMYVZ5YFj9nuZxb8zd5Tu,Stop It,199653
54QA4zjZDOyaLN8bVthBjP,Joe Moses,6kQWPGBItT0oMCHZy3M9DN,RJMrLA,0QnY1cRb0XNOfQq7lhbdhX,Stop It,199653
54QA4zjZDOyaLN8bVthBjP,Joe Moses,6lOaHNmL3l3hKDGNf0egfs,Peezy,2y7qkSqbcXtsn1p5Ir8gST,So for Real (feat. Dirty J),178064
54QA4zjZDOyaLN8bVthBjP,Joe Moses,2luxoPN03fffEhhOjpBN0m,Young Robbery,2y7qkSqbcXtsn1p5Ir8gST,So for Real (feat. Dirty J),178064
54QA4zjZDOyaLN8bVthBjP,Joe Moses,2rEE2bUlkYhboZNxYczRuV,Dirty-J,2y7qkSqbcXtsn1p5Ir8gST,So for Real (feat. Dirty J),178064
6lOaHNmL3l3hKDGNf0egfs,Peezy,2luxoPN03fffEhhOjpBN0m,Young Robbery,2y7qkSqbcXtsn1p5Ir8gST,So for Real (feat. Dirty J),178064
6lOaHNmL3l3hKDGNf0egfs,Peezy,2rEE2bUlkYhboZNxYczRuV,Dirty-J,2y7qkSqbcXtsn1p5Ir8gST,So for Real (feat. Dirty J),178064
2luxoPN03fffEhhOjpBN0m,Young Robbery,2rEE2bUlkYhboZNxYczRuV,Dirty-J,2y7qkSqbcXtsn1p5Ir8gST,So for Real (feat. Dirty J),178064
54QA4zjZDOyaLN8bVthBjP,Joe Moses,1RyvyyTE3xzB2ZywiAwp0i,Future,5meJsEYar0bj2fujxpp2gP,Back Goin Brazy (feat. Future),207072
54QA4zjZDOyaLN8bVthBjP,Joe Moses,1RyvyyTE3xzB2ZywiAwp0i,Future,3Tvj1EMf9g3nmowq0T9wml,Back Goin Brazy (feat. Future),207072
54QA4zjZDOyaLN8bVthBjP,Joe Moses,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,0lVhpfzB6Ci60pB08M8IMN,On My Bumper (feat. Ty Dolla $ign),224448
54QA4zjZDOyaLN8bVthBjP,Joe Moses,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,2fXNkTyOfeekkEB20zIlv2,On My Bumper (feat. Ty Dolla $ign),224448
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,54QA4zjZDOyaLN8bVthBjP,Joe Moses,1lAgtcp1KQRQS10m2yCgvm,Wavy (feat. Joe Moses),188720
53MjtuAA3crJcrxl65Kai8,DJ Nemo,7ibAWtDtmEfaVhc1FJ3Vl9,Eric Bellinger,4XZOJZyTasf1xkKiMRMK28,Round Here,197704
53MjtuAA3crJcrxl65Kai8,DJ Nemo,54QA4zjZDOyaLN8bVthBjP,Joe Moses,4XZOJZyTasf1xkKiMRMK28,Round Here,197704
7ibAWtDtmEfaVhc1FJ3Vl9,Eric Bellinger,54QA4zjZDOyaLN8bVthBjP,Joe Moses,4XZOJZyTasf1xkKiMRMK28,Round Here,197704
54QA4zjZDOyaLN8bVthBjP,Joe Moses,2MqXFnEzBHzlZtQ9IPILfG,NWB,2QJgfSNlap7z8A09XgFAAv,JM Speaks,91794
54QA4zjZDOyaLN8bVthBjP,Joe Moses,2MqXFnEzBHzlZtQ9IPILfG,NWB,1NSD7exdOwDzv9rrpD16B4,NWB (Intro),181118
54QA4zjZDOyaLN8bVthBjP,Joe Moses,2MqXFnEzBHzlZtQ9IPILfG,NWB,2VvgkL3TiZ6zbtA2DPrVIG,Rollies (feat. 1Take Quan & Rucci),128684
54QA4zjZDOyaLN8bVthBjP,Joe Moses,1kwbCWUPeTjU1iArLavxdQ,1Take Quan,2VvgkL3TiZ6zbtA2DPrVIG,Rollies (feat. 1Take Quan & Rucci),128684
54QA4zjZDOyaLN8bVthBjP,Joe Moses,7soDJbtmm23Gm1PDMdkmgR,Rucci,2VvgkL3TiZ6zbtA2DPrVIG,Rollies (feat. 1Take Quan & Rucci),128684
2MqXFnEzBHzlZtQ9IPILfG,NWB,1kwbCWUPeTjU1iArLavxdQ,1Take Quan,2VvgkL3TiZ6zbtA2DPrVIG,Rollies (feat. 1Take Quan & Rucci),128684
2MqXFnEzBHzlZtQ9IPILfG,NWB,7soDJbtmm23Gm1PDMdkmgR,Rucci,2VvgkL3TiZ6zbtA2DPrVIG,Rollies (feat. 1Take Quan & Rucci),128684
1kwbCWUPeTjU1iArLavxdQ,1Take Quan,7soDJbtmm23Gm1PDMdkmgR,Rucci,2VvgkL3TiZ6zbtA2DPrVIG,Rollies (feat. 1Take Quan & Rucci),128684
54QA4zjZDOyaLN8bVthBjP,Joe Moses,2MqXFnEzBHzlZtQ9IPILfG,NWB,21k7oEXfgOijZ25jY5XKa2,"Bananas (feat. Tiny E, Fingaz, Dolow & Mil$)",304018
54QA4zjZDOyaLN8bVthBjP,Joe Moses,5c2nctm6tYmzvvkiD5foYA,Tiny E,21k7oEXfgOijZ25jY5XKa2,"Bananas (feat. Tiny E, Fingaz, Dolow & Mil$)",304018
54QA4zjZDOyaLN8bVthBjP,Joe Moses,3DN8Jgx2pwgmQQwqtyDnQK,Fingaz,21k7oEXfgOijZ25jY5XKa2,"Bananas (feat. Tiny E, Fingaz, Dolow & Mil$)",304018
54QA4zjZDOyaLN8bVthBjP,Joe Moses,4pf4sqNgVZISWhGTFHUsFJ,Dolow,21k7oEXfgOijZ25jY5XKa2,"Bananas (feat. Tiny E, Fingaz, Dolow & Mil$)",304018
54QA4zjZDOyaLN8bVthBjP,Joe Moses,0lioL6p4cQX5yrhk9i68jy,Mil$,21k7oEXfgOijZ25jY5XKa2,"Bananas (feat. Tiny E, Fingaz, Dolow & Mil$)",304018
2MqXFnEzBHzlZtQ9IPILfG,NWB,5c2nctm6tYmzvvkiD5foYA,Tiny E,21k7oEXfgOijZ25jY5XKa2,"Bananas (feat. Tiny E, Fingaz, Dolow & Mil$)",304018
2MqXFnEzBHzlZtQ9IPILfG,NWB,3DN8Jgx2pwgmQQwqtyDnQK,Fingaz,21k7oEXfgOijZ25jY5XKa2,"Bananas (feat. Tiny E, Fingaz, Dolow & Mil$)",304018
2MqXFnEzBHzlZtQ9IPILfG,NWB,4pf4sqNgVZISWhGTFHUsFJ,Dolow,21k7oEXfgOijZ25jY5XKa2,"Bananas (feat. Tiny E, Fingaz, Dolow & Mil$)",304018
2MqXFnEzBHzlZtQ9IPILfG,NWB,0lioL6p4cQX5yrhk9i68jy,Mil$,21k7oEXfgOijZ25jY5XKa2,"Bananas (feat. Tiny E, Fingaz, Dolow & Mil$)",304018
5c2nctm6tYmzvvkiD5foYA,Tiny E,3DN8Jgx2pwgmQQwqtyDnQK,Fingaz,21k7oEXfgOijZ25jY5XKa2,"Bananas (feat. Tiny E, Fingaz, Dolow & Mil$)",304018
5c2nctm6tYmzvvkiD5foYA,Tiny E,4pf4sqNgVZISWhGTFHUsFJ,Dolow,21k7oEXfgOijZ25jY5XKa2,"Bananas (feat. Tiny E, Fingaz, Dolow & Mil$)",304018
5c2nctm6tYmzvvkiD5foYA,Tiny E,0lioL6p4cQX5yrhk9i68jy,Mil$,21k7oEXfgOijZ25jY5XKa2,"Bananas (feat. Tiny E, Fingaz, Dolow & Mil$)",304018
3DN8Jgx2pwgmQQwqtyDnQK,Fingaz,4pf4sqNgVZISWhGTFHUsFJ,Dolow,21k7oEXfgOijZ25jY5XKa2,"Bananas (feat. Tiny E, Fingaz, Dolow & Mil$)",304018
3DN8Jgx2pwgmQQwqtyDnQK,Fingaz,0lioL6p4cQX5yrhk9i68jy,Mil$,21k7oEXfgOijZ25jY5XKa2,"Bananas (feat. Tiny E, Fingaz, Dolow & Mil$)",304018
4pf4sqNgVZISWhGTFHUsFJ,Dolow,0lioL6p4cQX5yrhk9i68jy,Mil$,21k7oEXfgOijZ25jY5XKa2,"Bananas (feat. Tiny E, Fingaz, Dolow & Mil$)",304018
54QA4zjZDOyaLN8bVthBjP,Joe Moses,2MqXFnEzBHzlZtQ9IPILfG,NWB,48z49CQzWerdFJTi0RNRcG,I Might as Well (feat. 1Take Quan & 1Take Teezy),160391
54QA4zjZDOyaLN8bVthBjP,Joe Moses,1kwbCWUPeTjU1iArLavxdQ,1Take Quan,48z49CQzWerdFJTi0RNRcG,I Might as Well (feat. 1Take Quan & 1Take Teezy),160391
54QA4zjZDOyaLN8bVthBjP,Joe Moses,7faVJGVSKVBBySspXf6qwU,1Take Teezy,48z49CQzWerdFJTi0RNRcG,I Might as Well (feat. 1Take Quan & 1Take Teezy),160391
2MqXFnEzBHzlZtQ9IPILfG,NWB,1kwbCWUPeTjU1iArLavxdQ,1Take Quan,48z49CQzWerdFJTi0RNRcG,I Might as Well (feat. 1Take Quan & 1Take Teezy),160391
2MqXFnEzBHzlZtQ9IPILfG,NWB,7faVJGVSKVBBySspXf6qwU,1Take Teezy,48z49CQzWerdFJTi0RNRcG,I Might as Well (feat. 1Take Quan & 1Take Teezy),160391
1kwbCWUPeTjU1iArLavxdQ,1Take Quan,7faVJGVSKVBBySspXf6qwU,1Take Teezy,48z49CQzWerdFJTi0RNRcG,I Might as Well (feat. 1Take Quan & 1Take Teezy),160391
